name,latitude,longtitude
디지털 파빌리온,37.5794283422818,126.889782954548
서울역사박물관,37.5701434,126.9704375
돈화문 서울무형문화재교육전시장,37.5769351431409,126.991104508988
구립마포청소년문화의집,37.5804167,126.8840000
용산 꿈나무 종합타운,37.5389026251,126.9650145311
메이커시티 세운,37.57024080362742,126.99507824926042
서울생활문화센터 서교,37.5508021700653,126.916715922466
한강공원,37.53893287064474,127.04172912689942
마포문화원,37.5422304161408,126.95549123324
서울시립과학관,37.6419941138165,127.07743706477
구슬모아당구장,37.5346582819,127.009807143
서울한방진흥센터 서울약령시한의약박물관,37.5805999642,127.037586191
스페이스 신선,37.5373688921,127.0012762872
갤러리BK,37.5369580357,127.0012943835
구립구산동도서관마을,37.6095101902,126.9130879469
국립현대미술관 덕수궁관,37.5661691433,126.9739845077
신도림 오페라하우스,37.5079891008,126.8909247643
갤러리 현대,37.5766750,126.9798250
서강대학교 박물관,37.5514693075541,126.943024997981
롯데시네마 노원,37.6552787315469,127.061391730931
상봉시네마,37.5967167,127.0890973
전기박물관,37.4856046634033,127.028078834421
빈집프로젝트,37.4749117711,126.9038833644
영산양재홀,37.4804853762882,127.038417517658
서울암사동유적,37.5598538144,127.1308315505
언더스탠드에비뉴,37.5436228045917,127.043585906393
JCC 아트센터,37.58746789100366,127.00226443643811
서울역사편찬원,37.52184600398425,127.1242085741983
문화비축기지,37.5703456074,126.8950311952
강남구립도곡정보문화도서관,37.4883118354,127.0388786754
신문박물관,37.5698125,126.9776744
갤러리 세줄,37.6134132,126.9751579
연희문학창작촌,37.5716731193,126.930953809
서울 아트 시네마,37.5698574,126.9918633
부암아트홀,37.5958212,126.9641028
세실극장,37.5667574,126.9757243
해바라기 소극장,37.5816438117,127.0043745504
장지공방,37.4786174059,127.1191081995
갤러리 조은,37.5333860813,127.009653106
예술의 기쁨,37.5420161396,126.9638815459
동대문 디자인 플라자,37.5668131264,127.0096257245
용산 아트스페이스 루,37.5311519109,126.9704939648
삼각산시민청,37.6561548685,127.013091424
삼청각,37.5972821698538,126.983526326222
밀알학교 세라믹 팔레스홀,37.4858171,127.0824692
금나래갤러리,37.4570656519531,126.896036850324
송파어린이도서관,37.5121020708813,127.08242916877
CKL 스테이지,37.568527585,126.9816264885
가톨릭대학교 전례박물관,37.5850448,127.0046230
동작구 문화관광,,
충무로영상센터 오!재미동,37.5611731348,126.9941100077
구의아리수문화재,37.54421954423048,127.09296927442402
옹기테마공원 체험장,37.6126480373,127.088523996
금호미술관,37.5775115,126.9798243
성북선잠박물관,37.59321623050399,126.99823926525617
경향아트힐 2층 썬앤문 전용관,37.56800030261646,126.96972387691777
조계사,37.573893952230144,126.9818832690818
시립용산노인종합복지관,37.5313356203,127.0064623807
구립상림도서관,37.6442159909,126.9289423549
두산갤러리,37.5718123278145,127.00100010537
마포구립서강도서관,37.5477396982,126.9320894018
경희대학교 자연사박물관,37.5939491407769,127.054890960564
우면산관문사,37.4737503294487,127.022282279515
동덕여자대학교 박물관,37.6068148327539,127.041176301847
신당창작아케이드,37.5673552,127.0195172
이탈리아 문화원,37.5370506,127.0055871
일본공보문화원,37.5768328,126.9866725
중국문화원,37.5745917,126.9713625
경인미술관,37.5743957,126.9855213
구로구립 하늘도서관,37.487375665,126.8813482699
구로구립궁동어린이도서관,37.5022109068,126.8292613686
문래예술공장,37.5132230728,126.9001378359
공릉청소년문화정보센터,37.6215862021,127.0830657482
반포잠원교육지원센터,37.505094038027,127.013378619457
성암아트홀,37.5110475,127.0429711
샘터 파랑새 극장,37.5815588,127.0023112
서울아트센터,37.5694595,126.9847764
관훈갤러리,37.5738697,126.9842614
정독도서관,37.5810398,126.9829524
국립중앙박물관 극장 용,37.5240754,126.9787824
숙명여자대학교 박물관,37.5448733,126.9641095
이화여고 100주년기념관,37.5662346,126.9706692
예술극장 <나무와 물>,37.5848997,127.0003713
토탈미술관,37.6121236,126.9756892
대학로 열린 극장,37.5836265,127.0004798
김동수플레이하우스,37.5765000,127.0025375
까망소극장,37.5812208,127.0040346
양천문화회관,37.5164888,126.8631233
강남도서관,37.5137356,127.0469916
강동도서관,37.538082969509,127.143500933257
강북문화정보도서관,37.6251737,127.0361250
어반아트,37.5207027,127.0230798
예맥,37.5800043,126.9809602
갤러리미즈,37.5740205,126.9851335
갤러리 아트사이드,37.5742388,126.9843332
대안공간 풀,37.6064279,126.9592138
화정박물관,37.6046985,126.9659264
일민미술관,37.5697905,126.9776751
노원청소년수련관,37.6403878,127.0597454
동숭아트센터,37.5837289,127.0036762
불교미술관,37.5741333,126.9827462
대한극장,37.5611944,126.9953324
이화여자대학교 자연사박물관,37.5644645178259,126.950288837762
서울시립대학교 박물관,37.5831425,127.0568383
노원평생학습관,37.6395138569616,127.067821262987
롯데화랑(본점),37.5653936,126.9808087
청아소극장(구 리듬공간소극장),37.5839997,127.0027142
노원어린이극장,37.6544500497108,127.063692307584
영산아트홀,37.5295560,126.9250467
소마미술관,37.5168648654617,127.118184522722
강동어린이회관아이누리홀,37.5291630,127.1224690
초전섬유 퀼트박물관,37.5580718,126.9841930
지구촌 민속박물관,37.5545569,126.9814096
동산방화랑,37.5729420,126.9833500
표갤러리,37.5413722,126.9961829
예술의 전당,37.4802401962069,127.014215239186
극단연우무대,37.5869660,127.0017811
글로브극장,37.5765000,127.0025375
인사아트센터,37.5740008,126.9846706
조선일보미술관,37.5679682,126.9751842
조형갤러리,37.5719330,126.9847880
카이스갤러리,37.5284646981472,127.03502369684
백암아트홀,37.5103944,127.0660520
모시는 사람들,37.5866340,127.0004776
브레이크 아웃 전용극장,37.5689546,126.9880891
모차르트홀,37.4864166583391,127.00452491402
목동운동장,37.5300930,126.8818961
서울월드컵경기장,37.5682553,126.8972733
갤러리 룩스,37.5815760,126.9678458
소극장아리랑,37.5799950,127.0042515
아리랑 씨네센터,37.6001190917899,127.013893650352
덕원갤러리,37.5729412,126.9865174
덕수궁미술관,37.5658456,126.9737396
서울 애니메이션 센터,37.5585092,126.9879162
예화랑,37.5228454,127.0222649
육군박물관,37.623667879153,127.090607080004
pkm gallery,37.5840972,126.9800724
대학로연습실,37.5831603,127.0034413
단막극장,37.5832418,127.0044270
국립국악원,37.4777188083482,127.009818464555
국립중앙극장,37.5526708,126.9996175
국립서울과학관,37.5820426,126.9971614
서울닭문화관,37.5826498,126.9852670
서울대학교 치과대학 치의학 박물관,37.5768763,126.9997812
금호아트홀,37.5704344,126.9728844
나루아트센터,37.5376439,127.0706037
대학로극장,37.5765000,127.0025375
갤러리원,37.5275164514377,127.045900812708
대림미술관,37.5775335,126.9733591
아트센터 나비,37.5698077,126.9804918
꼬스트홀,37.5632657,126.9867360
선갤러리,37.5729269,126.9856937
성곡미술관,37.5732338,126.9694964
한국영화박물관,37.5806561786855,126.889839335259
쇳대박물관,37.5798205,127.0046195
세계장신구 박물관 (World Jewellery Museum),37.5809998,126.9818207
서울약령시한의약박물관,37.5777688,127.0377656
환기미술관,37.5940981,126.9661218
별난물건박물관,37.5373365,126.9784621
북촌미술관,37.5802792,126.9847664
샬트르성바오로수녀회 역사박물관,37.5624324,126.9880625
연세대학교신촌캠퍼스박물관,37.5660508394158,126.943916239886
숙명여자대학교 정영양자수박물관,37.5449219,126.9641116
백범기념관,37.5442812,126.9592347
보나장신구 박물관,37.5735826,126.9845298
학전GREEN소극장,37.5839245,127.0030173
한국불교역사문화기념관,37.5744580,126.9820647
상명대학교 박물관,37.6027666,126.9551533
서울돈화문국악당,37.5772502822,126.9907306641
용산문화원,37.5334662,126.9522020
롯데월드 어드벤처,37.5113096112036,127.098141751177
호림박물관,37.4808823005112,126.918236356687
서대문형무소역사관,37.5746085138333,126.955611774864
명보극장,37.5646356,126.9932200
삼일로창고극장,37.5634690,126.9879706
판타지움,37.5833998,126.9998563
인사아트프라자갤러리,37.5738082,126.9856112
영인문학관,37.6119654,126.9715875
샤롯데씨어터,37.5113096112036,127.098141751177
갈갈이홀,37.5810002,127.0035186
강남구민회관강당,37.4938226,127.0642688
구로구민회관 대강당,37.4971237,126.8897292
구로구립 꿈마을도서관,37.4871431613036,126.890154656237
명원박물관,37.6109388168274,127.000235462122
금빛공원 야외공연장,37.4700137,126.9073560
울트라 건축 박물관,37.5198157,126.8534090
의학박물관,37.5768763,126.9997812
소월아트홀,37.5593204,127.0360160
생명과학박물관,37.5239050,126.8719642
평촌아트홀,37.3799805227776,126.964031773927
고려대학교 박물관,37.5887034223667,127.031698331241
강서구민회관,37.5533732,126.8436044
두산아트센터 space111,37.5719250,127.0008625
아트숨비센터 ,37.599397087074,126.920720302106
무빙아트미술교육원 ,37.5119041152704,126.758754273352
대안공간 ○:PEN,37.5927615964234,127.017905827343
경춘선숲길 갤러리,37.6244923212463,127.093103140084
서울풍물시장 청춘일번가,37.5727131853349,127.025502937291
서울도시건축전시관,37.5668837502225,126.976702419575
슈페리어갤러리,37.5080952698916,127.062000046367
서울생활문화센터 낙원,37.5727635233966,126.987902476529
플랫폼창동61,37.6540775923559,127.048737337133
서울생활문화센터 체부,37.5767084987432,126.97148941423
종로구립 고희동미술관,37.5831328092664,126.988964342912
갤러리 구루지,37.4971026873195,126.889549086694
SPACE 1257,37.5125036615996,127.026928980849
세계골프역사박물관,37.5080952698916,127.062000046367
국립중앙박물관,37.52399999387151,126.9802708538946
청춘극장,37.5671292085624,126.968644839862
서울우리소리박물관,37.577157928122,126.989622047178
오류아트홀,37.4953581177106,126.846035797544
대방어린이도서관,37.5030254852903,126.925222696163
광진숲나루,37.5472751311356,127.097839330014
북촌전통공예체험관,37.5825237872026,126.986029238005
함석헌기념관,37.6529616157973,127.034796402967
SeMA 벙커,37.5249045552772,126.922971692705
다문화박물관,37.6187820901707,126.932520730455
갤러리 히든플레이스,37.5584812115306,126.946249418096
서울광장,37.5653338689441,126.97769782752
tbs(서울특별시미디어재단),37.5757269662412,126.889972593033
장디자인아트 JeanDesignArt,37.5258729308666,127.044255933185
청화랑,37.5227377435925,127.0476509664
북서울꿈의숲아트센터 드림갤러리,37.6202544613023,127.044324732036
남산 소나무 힐링숲,37.5511808994054,126.996585980735
국사봉숲속작은도서관,37.4954335061088,126.940590178496
서울노인복지센터(탑골미술관),37.5759657913407,126.985853298403
남산공원 호현당,37.5550484830696,126.98043243063
호리아트스페이스,37.5247990731669,127.044610517722
전태일기념관,37.5684664512813,126.989300313392
동작아트갤러리,37.4937925089905,126.923108368608
북서울꿈의숲아트센터,37.6202544613023,127.044324732036
이한열기념관,37.5550435661865,126.933865358054
유니플렉스,37.5811975750507,127.00362019054
강남시니어플라자,37.5097871620279,127.043218315638
선돌극장 (예술 공연장),37.5868126204241,126.99976518
동작문화원,37.5044455276,126.941088352368
충무아트센터,37.5659409687669,127.014790889728
국립중앙도서관 실감서재,37.4974225959085,127.003227919207
구로기적의도서관,37.5067351295793,126.877375885107
브랜뉴디지털아트갤러리,37.5018399550129,127.024645207925
오류역 문화공원,37.49451216436372,126.84555354645912
기생충박물관,37.5536201368903,126.850750096253
사당솔밭도서관,37.4840814153041,126.967350718793
서울놀이마당,37.5093666387938,127.098198247427
경교장(사적 제465호),37.56833998310813,126.9680343360196
하라스튜디오,37.4814249861909,126.880393604209
동작어린이도서관,37.5092048805302,126.94343230139
도봉구민청 1층 갤러리,37.6687161285201,127.047131400119
약수도서관,37.4978848839737,126.947455522317
불암도서관,37.6453608485938,127.083218103465
아티스탄홀,37.5830954646593,127.00210331198
마루아트홀,37.5822944732185,127.002523766192
북촌한옥역사관,37.5823064951822,126.987062016756
경의선 책거리,37.5564449579661,126.929021141536
서울기록원,37.60753302960548,126.93486015241535
서울시청 하늘광장 갤러리,37.56672958991572,126.97860700965403
상계예술마당,37.6557775544452,127.068364829752
생활문화지원센터(104예술창작소),37.6426824265339,127.087422603341
사육신역사관,37.5134579901091,126.949411135441
동작샘터도서관,37.4883747622018,126.977587754266
문화공간 정담,37.6503059780327,127.080765546136
강남힐링센터(코엑스),37.51137783911759,127.0580407444569
중랑아트센터,37.59821054611063,127.09151902086259
답십리영화미디어아트센터,37.5717963732602,127.063764029874
서울대공원,37.4364305503019,127.014098361931
국립극장,37.5519949082942,126.999267349473
김영삼도서관,37.5054736143919,126.949967197122
까망돌도서관,37.5051202142839,126.960611023195
청계천박물관 ,37.5712661734969,127.03504316401
성북문화원,37.589692655287244,127.00572552659251 
음악플러스 아트홀,37.4831902882359,127.010717589263
양천중앙도서관,37.5136519608227,126.833629748577
김근태기념도서관,37.6876674374375,127.044019937677
송파문화재단,37.505929427057,127.109731490219
도봉문화재단,37.6527100727313,127.043941727221
한국영상자료원,37.5804510730532,126.88989352596
서울에너지드림센터,37.5631130647784,126.891464700774
구캔갤러리,37.5090492151745,126.8869873429
금천뮤지컬센터,37.468777055274,126.894474890365
강남구립열린도서관,37.48413795772907,127.08451943578063
맛동,37.6094070491111,126.934953878791
제1서울창의예술교육센터 ,37.5895224059645,126.919265533812
삼원갤러리,37.5576984952347,127.079226104632
한양도성 유적전시관,37.553904433191235,126.98179078204588
스페이스 이수 ,37.4980221012565,126.993879298776
신도림 문화공간 다락,37.5078637867318,126.892217922158
감정서가 (서울예술교육센터),37.5269056148241,126.966566172294
학마을도서관,37.6621597877574,127.027831490119
두손 갤러리,37.5679960866099,126.973957385284
서울관광플라자,37.5686313893591,126.987150409394
ADM 갤러리,37.493208661734,127.035638210136
올리비아 박갤러리,37.5235127866716,127.047425322268
상촌재,37.5818556960931,126.969677623398
서울공예박물관,37.5766481740232,126.983533363501
근현대사기념관 ,37.6434410661945,127.002830628534
신한갤러리,37.4986310664978,127.044022609937
김중업 건축문화의집,37.6150174740391,127.044068592488
광진어린이공연장,37.5650109508732,127.08459679908
드플로허,37.5357781821948,127.000275617878
개울건강도서관,37.5259751797829,126.856602131412
재단법인 동작문화재단,37.5074908749187,126.959885366268
강동문화재단,37.5512204558342,127.157342546961
강남씨어터,37.4953732068069,127.033283840382
금나래아트홀,37.45715584907164,126.89676291125964
광화문광장,37.5716228232824,126.976787992565
성동청소년문화의집,37.549600601651,127.018993419483
라움아트센터,37.5083912736997,127.039775356327
클라라 아트홀,37.4834388561307,127.013548424522
관악아트홀,37.475437,126.941541
종로문화재단,37.5706561909703,126.972394349258
KB 청춘마루,37.5542200524931,126.923010111576
G밸리산업박물관,37.4798477003537,126.895318461208
관악어린이창작놀이터,37.4858745672707,126.940827842801
무중력지대 도봉,37.6531586763949,127.048746708842
씨알방학간,37.6640064725024,127.043019014157
크리에이터스 스페이스,37.58348608726266,127.03050316419218
다울작은도서관,37.4788880398112,126.973244193959
관악문화재단,37.4675976516718,126.944870911674
둘리뮤지엄,37.652173224507,127.024530151063
서울새활용플라자,37.5586850612677,127.057851176035
인사1010 갤러리,37.5739830371389,126.98564311887
신림다목적체육센터,37.4800706574551,126.916032014557
서초구립양재도서관,37.473679184261,127.03357244367
한식문화공간 이음,37.5784106376538,126.985838684851
중곡문화체육센터도서관,37.5677792027828,127.08480243017
만천명월예술인家,37.4506976782696,126.907445405639
도봉아이나라도서관,37.6590571,127.0495750
문화철도 959,37.5090353187112,126.891187111711
금천마을활력소 어울샘,37.4518093222104,126.91164928524
갤러리240,37.5821766417247,126.998581997051
종로구립 박노수미술관,37.5813191962491,126.966818545949
구립영등포아트스퀘어 ,37.5172332566615,126.903715993779
소나무언덕4호작은도서관,37.5022131686736,127.116843553084
케이움 갤러리 ,37.4890143694577,127.124477581005
문화실험공간 호수 ,37.5103180005696,127.101092270844
서울아트책보고,37.4982125677913,126.867088741096
미감도서관,37.5389695033466,126.865488928768
송파위례도서관,37.4811656603922,127.143937759722
동방뮤지컬컴퍼니,37.5821714227398,126.99935920989
서울어린이대공원 열린무대,37.548969788830526,127.07776599534728
세종뮤지엄갤러리,37.5507980803455,127.074575586641
종로 아이들극장,37.5904605532487,126.998798555145
세종대학교 박물관,37.5522538133315,127.074733209663
한국점자도서관,37.5507339924066,127.124858314859
YK Presents,37.5668979260337,127.006807513903
청운문학도서관,37.5903786043,126.965918905
느티나무어린이도서관,37.5512817057142,127.007605731757
오류아트홀,37.4953581177106,126.846035797544
강남구립개포하늘꿈도서관,37.4906692944468,127.080356908422
중랑장미공원,37.6155290428269,127.07327070655
서울시립 미술아카이브,37.6080293812741,126.972114171475
마포중앙도서관 갤러리,37.5637954434775,126.908201874198
서초구립잠원도서관,37.5149680773796,127.013982138807
구의제3동도서관,37.5379934173484,127.091984746444
정효아트홀,37.4875493039391,127.019625820365
예빛섬,37.5124362037118,126.995962256954
세종아트갤러리,37.5516093089619,127.07318364213
구로도서관,37.4986574191232,126.891543583538
임수빈갤러리,37.5478245562325,126.98047347313
에스제이비보이즈,37.5535088460276,126.926757009867
구립응암정보도서관,37.5859665629,126.9196820595
갤러리광화,37.5705293260846,126.976089119166
서울어린이대공원 숲속의무대,37.54885117753382,127.07998387392475
은평구평생학습관,37.6078003952,126.9211897627
금천구립시흥도서관,37.4496319484054,126.914611901419
자양한강도서관,37.5292155199266,127.077667985801
소나무언덕2호도서관,37.5072653147831,127.094217296484
소나무언덕잠실본동도서관,37.5030788154573,127.076897082349
갤러리 인덱스,37.5741966894963,126.984430460968
공근혜갤러리 K.O.N.G. GALLERY,37.5840295953174,126.979674787414
백남준기념관,37.5730656233283,127.013775536144
IPAC아트홀,37.4868994848558,127.015459364908
북서울꿈의숲,37.6202544613023,127.044324732036
원당마을한옥도서관,37.6602917907669,127.021798339761
군자동도서관,37.5554852103262,127.075349383615
경희대학교 중앙박물관,37.5939491407769,127.054890960564
이스라엘문화원,37.4956119342423,127.027090955824
아차산숲속도서관,37.5524739995365,127.100815788808
서울시농수산식품공사 가락몰 쿠킹스튜디오,37.495076923441324,127.11556998544535
서울예술교육센터,37.52637554689167,126.9665363164352
서울대학교 미술관,37.4662872666604,126.94815644252
신촌문화발전소,37.5579629763806,126.939755119659
소나무언덕1호작은도서관,37.52741655661,127.118040521722
유니버설아트센터,37.5509798002896,127.087095159462
청춘삘딩,37.4721669784681,126.899284144954
서울생활문화센터 신도림,37.5087701449787,126.891080501385
송파어린이영어도서관,37.52238974246746,127.1021277977939
돌마리도서관,37.5035629039732,127.103684232796
어린이청소년 국학도서관,37.588685880434,126.995540232987
서울로미디어캔버스,37.55659103776328,126.96821760617013
돈의문박물관마을,37.56882394907892,126.96852312550762
이진아기념도서관,37.5729542638246,126.955549025205
 황학정국궁전시관,37.5779183632114,126.963945833593
창신소통공작소,37.5762054725575,127.012395355994
연세대학교,37.5660508394158,126.943916239886
고덕평생학습관,37.5561204084687,127.158039363963
서울숲 생활문화센터,37.5496278282685,127.041456477416
청계광장,37.56901567745162,126.97758761088605
무계원,37.5918679,126.9634368
금천문화원,37.4463967342554,126.904444668874
강서도서관,37.547903018109,126.859927719639
송파글마루도서관,37.4808342224585,127.130477932489
